source,path,rgb_folder,model_class,label_idx,dhash,cluster_id,split
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_94.jpg,Lam,laam,16,17823515434484341587,4130,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_244.jpg,Lam,laam,16,16192886646627515036,4131,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_219.jpg,Lam,laam,16,4611396686010207822,4132,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_105.jpg,Lam,laam,16,1380437175513587487,4133,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_23.jpg,Lam,laam,16,17360475841111206956,4134,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_24.jpeg,Lam,laam,16,15036478795645684687,4135,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_20.jpg,Lam,laam,16,1210602619278009996,4136,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_228.jpg,Lam,laam,16,17940353859822285593,4137,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_16.jpg,Lam,laam,16,12721763566735169935,4138,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_182.jpeg,Lam,laam,16,9313780976909862796,4139,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_98.jpg,Lam,laam,16,9104265954859018,4140,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_192.jpg,Lam,laam,16,17645335184751250620,4141,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_160.jpg,Lam,laam,16,17992878077148466876,4142,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_209.jpg,Lam,laam,16,14423015854728863940,4143,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_213.jpg,Lam,laam,16,9251628053737344463,4144,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_81.jpg,Lam,laam,16,75165978257727002,4145,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_249.jpg,Lam,laam,16,17073971687837895631,4146,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_137.jpg,Lam,laam,16,10057403641176158275,4147,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_97.jpg,Lam,laam,16,15053533115778387558,4148,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_58.jpg,Lam,laam,16,10870098353837231886,4149,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_245.jpg,Lam,laam,16,2894043983747738,4150,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_210.jpg,Lam,laam,16,1484110651651410958,4151,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_202.jpg,Lam,laam,16,82642127290392869,4152,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_34.jpg,Lam,laam,16,12155400750636866092,3944,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_65.jpg,Lam,laam,16,3255306536129987842,4153,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_168.jpg,Lam,laam,16,14395745698642581516,4154,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_35.jpg,Lam,laam,16,17765232197041850127,4155,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_148.jpg,Lam,laam,16,14480997624333646961,4156,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_26.jpg,Lam,laam,16,2161768524695405841,4157,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Lam/Lam_200.jpg,Lam,laam,16,9856717340905604675,4158,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_249.jpg,Meem,meem,17,12422292052649106620,4159,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_49.jpg,Meem,meem,17,4340388012706296289,4160,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_18.jpeg,Meem,meem,17,6791088536480346078,4161,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_74.jpg,Meem,meem,17,2568150217146682791,4162,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_219.jpg,Meem,meem,17,119743381802631288,4163,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_12.jpeg,Meem,meem,17,16487801828019149854,4164,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_248.jpg,Meem,meem,17,12697961138373026151,4165,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_114.jpg,Meem,meem,17,16149974419384248070,4166,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_55.jpg,Meem,meem,17,14018611045852063841,4167,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_75.jpg,Meem,meem,17,10376588679200477644,4168,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_47.JPEG,Meem,meem,17,2776411761724619771,4169,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_73.jpg,Meem,meem,17,17508579825796363195,4170,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_228.jpg,Meem,meem,17,8533013235317760614,4171,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_199.jpg,Meem,meem,17,16785153608183978796,4172,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_23.jpg,Meem,meem,17,8820984731874892824,4173,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_132.jpg,Meem,meem,17,13889366798161659779,4174,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_181.jpg,Meem,meem,17,5212460467246861452,4175,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_9.jpg,Meem,meem,17,7996308933721906369,4176,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_188.jpg,Meem,meem,17,72914156731437881,4177,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_246.jpeg,Meem,meem,17,18446690863831671908,4178,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_110.jpg,Meem,meem,17,10653571634786062770,4179,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_94.jpg,Meem,meem,17,9169160784073137951,4180,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_242.jpeg,Meem,meem,17,11271551786754155697,4181,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_239.jpg,Meem,meem,17,4575162674012019897,4182,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_58.jpeg,Meem,meem,17,617433600102943814,4183,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_141.jpg,Meem,meem,17,13848767412759103366,4184,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_212.jpg,Meem,meem,17,4598107679281517190,4185,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_174.jpg,Meem,meem,17,13248410253568619159,4186,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_229.jpeg,Meem,meem,17,13889190091241048136,4187,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_191.jpg,Meem,meem,17,3514185263482450054,4188,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_78.jpg,Meem,meem,17,16500257458642923054,4189,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_16.jpeg,Meem,meem,17,1182211461549855,4190,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_92.jpeg,Meem,meem,17,3622777042049141571,4191,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_90.jpg,Meem,meem,17,9186285645471649679,4192,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_124.jpeg,Meem,meem,17,3763951769590576180,4193,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_158.jpg,Meem,meem,17,6922143509657510851,4194,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_127.jpg,Meem,meem,17,10499074591672029410,4195,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_175.jpeg,Meem,meem,17,13685090218578647323,4196,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_108.jpeg,Meem,meem,17,2323913152154239810,4197,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_134.jpeg,Meem,meem,17,6980773584052990128,4198,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_61.jpg,Meem,meem,17,2319409365737751329,4199,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_98.jpg,Meem,meem,17,14126905626281505008,4200,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_2.jpg,Meem,meem,17,35236131387431,4201,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_138.jpg,Meem,meem,17,7937115995344129996,4202,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_77.jpg,Meem,meem,17,12869555947675661171,4203,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_46.jpg,Meem,meem,17,2316620219467982598,4204,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_136.jpg,Meem,meem,17,2310505582878984966,4205,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_30.jpeg,Meem,meem,17,18186775751403592798,4206,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_190.jpg,Meem,meem,17,14452245350836679427,4207,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_251.jpg,Meem,meem,17,4516982871384899,4208,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_223.jpg,Meem,meem,17,4692817001721955078,4209,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_7.jpg,Meem,meem,17,9205216279128873465,4210,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_224.jpg,Meem,meem,17,15477398314968244320,4211,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_214.jpg,Meem,meem,17,17352431100916895622,4212,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_87.jpeg,Meem,meem,17,6737833475531106659,4213,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_154.jpg,Meem,meem,17,6872398182244704,4214,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_182.jpg,Meem,meem,17,11140386557102694595,4215,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_201.jpg,Meem,meem,17,5226205693148,4216,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_133.jpg,Meem,meem,17,18348419262230,4217,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_122.jpg,Meem,meem,17,12735210623584734348,4218,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_4.jpg,Meem,meem,17,3250762254308280588,4219,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_0.jpg,Meem,meem,17,14883433949994017249,4220,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_85.jpg,Meem,meem,17,17795651748549392400,4221,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_241.jpg,Meem,meem,17,5859546402407606368,4222,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_200.jpeg,Meem,meem,17,9791839093819814807,4223,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_19.jpeg,Meem,meem,17,9223498025952747415,4224,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_185.jpg,Meem,meem,17,17046284588557076775,4225,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_72.jpeg,Meem,meem,17,9239621480305709152,4226,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_76.jpg,Meem,meem,17,18446733965749290630,4227,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_193.jpg,Meem,meem,17,2486181126965314626,4228,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_95.jpeg,Meem,meem,17,13848603003567146759,4229,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_120.jpg,Meem,meem,17,17504609365270741925,4230,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_167.jpg,Meem,meem,17,9252671828275196225,4231,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_152.jpg,Meem,meem,17,18365356934110404707,4232,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_153.jpg,Meem,meem,17,83536551485451500,4233,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_162.jpg,Meem,meem,17,18428577876456110585,4234,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_64.jpg,Meem,meem,17,17433944745023912990,4235,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_233.jpg,Meem,meem,17,17653046388921802139,4236,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_222.jpg,Meem,meem,17,10404567426826886605,4237,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_105.jpg,Meem,meem,17,9042615656723076,4238,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_97.jpg,Meem,meem,17,2258380653291048207,4239,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_125.jpeg,Meem,meem,17,905959158628435719,4240,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_168.jpg,Meem,meem,17,17357120252682841096,4241,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_53.jpg,Meem,meem,17,16167971170141846588,4242,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_17.jpg,Meem,meem,17,11863762130105451668,4243,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_102.jpg,Meem,meem,17,10247614150026667827,4244,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_238.jpg,Meem,meem,17,9494505439986573800,4245,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_178.jpg,Meem,meem,17,16571540608978204519,4246,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_151.jpg,Meem,meem,17,9936901995740391640,4247,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_197.jpg,Meem,meem,17,3471464749429327364,4248,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_116.jpg,Meem,meem,17,17687783540369,4249,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_28.jpg,Meem,meem,17,17925072107114191964,4250,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_35.jpg,Meem,meem,17,6946840948639714408,4251,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_147.jpg,Meem,meem,17,17940366636685046450,4252,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_60.jpg,Meem,meem,17,14394581826714679191,4253,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_139.jpg,Meem,meem,17,16149974419384248070,4166,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_225.jpg,Meem,meem,17,2973723804763718,4254,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_218.jpg,Meem,meem,17,7612709444357994140,4255,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_213.jpg,Meem,meem,17,15623232043968826572,4256,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_10.jpg,Meem,meem,17,16349034385749323795,4257,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_14.jpg,Meem,meem,17,13896086107144624304,4258,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_59.jpg,Meem,meem,17,18373829313341028600,4259,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_50.jpg,Meem,meem,17,3775927054140034438,4260,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_89.jpg,Meem,meem,17,12797516760901000334,4261,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_68.jpg,Meem,meem,17,901863628440408577,4262,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_70.jpg,Meem,meem,17,194150173379631,4263,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_88.jpg,Meem,meem,17,16012208773521436638,4161,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_54.jpg,Meem,meem,17,13876878579251711750,4264,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_149.jpg,Meem,meem,17,17362767427796371395,4265,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_148.jpg,Meem,meem,17,17940283388251312029,4266,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_243.jpg,Meem,meem,17,10508250230206665414,4267,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_208.jpg,Meem,meem,17,18292455970809958883,4268,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_215.jpg,Meem,meem,17,3467825324179246790,4269,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_106.jpg,Meem,meem,17,2469844214455479420,4270,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_126.jpg,Meem,meem,17,74605750704732665,4271,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_44.jpeg,Meem,meem,17,6791088536480346078,4161,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_65.jpg,Meem,meem,17,16421183980881141856,4272,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Meem/Meem_117.jpg,Meem,meem,17,18374386290899278811,4273,val
