source,path,rgb_folder,model_class,label_idx
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_38.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_12.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_138.jpeg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_176.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_197.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_86.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_139.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_89.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_188.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_154.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_108.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_29.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_200.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_160.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_23.jpeg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_67.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_136.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_58.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_55.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_47.jpeg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_110.jpeg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_42.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_8.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_158.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_21.jpeg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_92.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_113.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_45.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_125.JPEG,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_122.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_148.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_177.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_63.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_64.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_170.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_62.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_68.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_121.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_102.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_147.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_192.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_13.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_112.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_65.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_174.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Qaf/Qaf_33.jpg,Qaf,gaaf,8
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_194.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_64.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_223.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_129.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_42.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_209.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_187.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_19.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_205.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_122.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_22.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_193.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_202.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_65.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_156.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_20.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_39.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_203.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_189.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_81.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_115.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_78.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_96.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_210.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_25.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_56.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_1.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_173.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_127.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_159.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_45.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_102.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_95.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_119.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_59.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_0.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_94.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_121.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_181.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_144.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_37.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_116.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_55.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_132.JPEG,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_16.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_123.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_206.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_176.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_36.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_133.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_32.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_63.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_27.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_164.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_200.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_57.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_100.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_17.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_191.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_23.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_165.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_60.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_172.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_204.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_207.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_190.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_196.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_131.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_134.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_41.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_109.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_62.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_35.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_15.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_82.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_182.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_67.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_6.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_135.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_84.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_70.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_219.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_77.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_162.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_179.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_47.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_154.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_52.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_180.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_53.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_128.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_130.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_7.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_83.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_224.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_58.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_216.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_92.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_201.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_66.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_145.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_106.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_11.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_149.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_40.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_105.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_214.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_157.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_48.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_31.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_99.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_8.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_110.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_69.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_85.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_139.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_71.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_114.jpeg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_221.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_46.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_28.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_137.jpg,Reh,ra,19
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Reh/Reh_177.jpg,Reh,ra,19
